api_number,tophole_longitude__deg,tophole_latitude__deg,bottomhole_longitude__deg,bottomhole_latitude__deg,well_number,lease_name,permitted_well_type,permit_type,pad,operator_name,play_name,state_name,county_name,basin_name,reservoir_name,field_name,permit_date,drilling_start_date,drilling_end_date,completion_date,tvd__ft,measured_depth__ft,lateral_length__ft,drilltime__day,fracture_stages,fracture_fluid__ugl,proppant__lbs,gravity__api
35073256570000,-97.74173,35.95664,-97.745841,35.969668,3-9mh,Hoskins 1705,Oil & Gas,Horizontal,Yes,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,6/10/2017,6/11/2017,6/22/2017,11/30/2017,6951,12110,4901.05,12,,1.00E+07,6289261.101,39
35043235210000,-99.02394369,36.11472844,-99.024093,36.143578,1h,Heath 9/16-19-17,Oil & Gas,Horizontal,Yes,Tapstone Energy,SCOOP-STACK-Cana,Oklahoma,Dewey,Anadarko Basin-Anadarko,Mississippian,Undetermined,6/5/2017,6/6/2017,7/17/2017,9/3/2017,10401,21073,10138.4,42,,2.18E+07,2.81E+07,43
35011241530000,-98.210137,35.847693,-98.212014,35.826313,1610 6h-24x,Oppel,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/5/2019,1/6/2019,2/18/2019,5/7/2019,9916,17742,7434.7,44,,1.36E+07,1.40E+07,
35011241540000,-98.210068,35.847693,-98.210428,35.82669,1610 7h-24x,Oppel,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/7/2019,1/8/2019,2/25/2019,5/7/2019,9801,17655,7461.3,49,,1.41E+07,1.45E+07,
35011241600000,-98.31533916,35.78219583,-98.314178,35.754163,7-13-24xhm,Reba JO,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippi Lime,Undetermined,1/11/2019,1/12/2019,3/4/2019,7/25/2019,11221,21347,9619.7,52,,,,
35011241640000,-98.30050407,35.78397647,-98.294215,35.811639,2hx,Fleenor 8,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Meramec,Undetermined,2/9/2019,2/10/2019,3/11/2019,6/21/2019,10574,21019,9922.75,30,,,,47.299999
35011241650000,-98.218676,35.784233,-98.221085,35.811893,2hx,MINNIE HAHA 12 1-15N-10W,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/10/2019,2/11/2019,2/27/2019,8/30/2019,9954,20254,9785,17,,,,49.799999
35017253450000,-97.95167,35.610363,-97.951896,35.595732,2-16mh,Calvin S 1307,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/27/2019,1/28/2019,2/21/2019,7/31/2019,9453,14773,5054,25,,,,
35017253460000,-97.942699,35.608658,-97.946748,35.595031,3-16mh,Calvin S 1307,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/24/2019,2/25/2019,3/10/2019,8/3/2019,9426,14961,5258.25,14,,,,
35017253490000,-97.84865388,35.61007972,-97.84377,35.638298,3mxh,Fusaichi Pegasus 9-4-13-6,Oil & Gas,Horizontal,Yes,Roan Resources,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/10/2019,1/11/2019,5/29/2019,7/7/2019,8146,18996,10307.5,,,1.73E+07,2.25E+07,43
35017253500000,-98.24375138,35.69535305,-98.24422157,35.72296995,1h-1003x,Mel Bia,Oil & Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,1/30/2019,1/31/2019,3/16/2019,6/22/2019,11434,22017,10053.85,45,,2.17E+07,2.64E+07,
35017253740000,-97.98239898,35.54251098,-97.98239898,35.54251098,2mxh,Skywalker 34-27-11-6,Oil & Gas,Horizontal,Yes,Roan Resources,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,7/27/2019,7/28/2019,10/9/2019,12/11/2019,,20033,10192,74,,1.97E+07,2.03E+07,50
35017253780000,-98.202846,35.667856,-98.200739,35.693847,1409mhx,Snyder 5-19-18,Oil & Gas,Horizontal,Yes,Triumph Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/27/2019,2/28/2019,4/15/2019,9/25/2019,11116,21000,9389.8,47,,1.71E+07,2.39E+07,50
35017253800000,-98.202846,35.667856,-98.205378,35.695668,1409mhx,Snyder 6-19-18,Oil & Gas,Horizontal,Yes,Triumph Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,5/31/2019,6/1/2019,7/2/2019,9/28/2019,11086,21380,9779.3,32,,1.80E+07,2.53E+07,55
35019263130000,-97.063107,34.229258,-97.063107,34.229258,1-11h2x35,Naylor,Oil & Gas,Horizontal,Yes,Undetermined,SCOOP-STACK-Cana,Oklahoma,Carter,Ardmore Mariettas Basins,Woodford,Undetermined,2/16/2019,2/17/2019,5/17/2019,5/17/2019,13635,,,90,,,,
35039225650000,-98.777414,35.767988,-98.77507,35.797327,1-22h15x10,Garner,Oil & Gas,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Custer,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/15/2019,2/16/2019,4/22/2019,9/29/2019,12961,23918,10409.15,66,,1.86E+07,2.06E+07,
35043236840000,-99.05490916,36.11412166,-99.058816,36.136425,3h,"Bellamy, Riley",Oil & Gas,Horizontal,Yes,Tapstone Energy,SCOOP-STACK-Cana,Oklahoma,Dewey,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/24/2019,1/25/2019,4/4/2019,6/26/2019,11374,19415,7638.95,70,,5345424,3662861.211,47
35049252550000,-97.660982,34.725575,-97.659362,34.73927,7-18wh,Smith 0304,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Woodford,Undetermined,2/1/2019,2/2/2019,3/4/2019,9/7/2019,14632,19644,4761.4,31,,6657197,4310914.832,
35051245450000,-98.01757861,34.95593555,-98.019839,34.943008,2h,Anita 35,Oil & Gas,Horizontal,Yes,Unit Petroleum,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Marchand,Undetermined,2/27/2019,2/28/2019,3/27/2019,5/17/2019,11104,15859,4517.25,28,,4415754,4495620.645,
35051245540000,-97.860304,35.073758,-97.860304,35.073758,2-20hs,Wilkerson,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Undetermined,1/25/2019,1/26/2019,2/15/2019,6/29/2019,12918,18207,5024.55,21,,9631339,1.15E+07,44
35051245630000,-97.70402063,35.02883247,-97.703787,35.058457,2-35-26xhw,Triple Rimer,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,1/26/2019,1/27/2019,2/19/2019,9/9/2019,11246,22104,10315.1,24,,2.29E+07,2.50E+07,
35073264120000,-98.16045493,35.76963487,-98.159507,35.797571,4hx,Harold 16,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,3/3/2019,3/4/2019,3/22/2019,7/13/2019,9615,20038,9901.85,19,,1.35E+07,2.71E+07,50.700001
35073264130000,-98.16045527,35.76947004,-98.155942,35.796587,5hx,Harold 16,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/30/2019,1/31/2019,2/16/2019,7/13/2019,9644,20153,9983.55,17,,1.30E+07,2.71E+07,50.700001
35073264140000,-98.20018772,36.0281813,-98.201306,36.042447,1mh,Big Tom 18-09-18,Oil & Gas,Horizontal,Yes,Chisholm Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Osage,Undetermined,1/23/2019,1/24/2019,2/21/2019,4/8/2019,8673,13848,4916.25,29,,1.11E+07,9686434.629,
35073264210000,-98.042395,35.871109,-98.040892,35.898049,1608 5h-3x,Bengs,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/5/2019,2/6/2019,3/20/2019,6/30/2019,8467,18887,9899,43,,,,
35073264260000,-97.713415,36.015654,-97.713415,36.015654,10-22mh,Edwin 1805,Oil & Gas,Horizontal,Yes,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/28/2019,3/1/2019,3/11/2019,4/29/2019,6733,11605,4628.4,11,,,,
35093251970000,-98.788225,36.28916,-98.788225,36.28916,1-15h,Susan,Oil & Gas,Horizontal,Yes,Riviera Operating,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Mississippi Lime,Undetermined,2/14/2019,2/15/2019,3/10/2019,4/10/2019,8489,13925,5164.2,24,,2.44E+07,1.40E+07,
35095206730000,-96.761885,34.1717225,-96.761885,34.1717225,1-34h26x25,DRD,Oil & Gas,Horizontal,Yes,ExxonMobil,SCOOP-STACK-Cana,Oklahoma,Marshall,Ardmore Mariettas Basins,Woodford,Undetermined,1/28/2019,1/29/2019,4/23/2019,2/25/2020,6664,18067,10832.85,85,,2.15E+07,1.56E+07,
35011241700000,-98.21776027,35.91943722,-98.222797,35.898754,2-25-36mxh,Marjorie 1710,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,3/5/2019,3/6/2019,5/22/2019,7/14/2019,9286,16800,7138.3,78,,8917272,1.46E+07,
35011241770000,-98.21769277,35.91961555,-98.221561,35.942927,2-25-24mxh,Lloyd 1710,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,3/7/2019,3/8/2019,5/4/2019,6/30/2019,8907,16929,7620.9,58,,9347940,1.48E+07,
35011241850000,-98.49213111,36.14451694,-98.49213111,36.14451694,1h,Sawtooth 19-12-09,Oil & Gas,Horizontal,Yes,Staghorn Petroleum,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Meramec,Undetermined,3/8/2019,3/9/2019,4/1/2019,5/2/2019,8651,13838,4927.65,24,,9895113,8867329.31,
35017253860000,-97.977857,35.627656,-97.979482,35.611035,1-6-7wxh,Boh'ooo Bia 1307,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,4/27/2019,4/28/2019,6/5/2019,8/9/2019,9999,15911,5616.4,39,,,,
35017254040000,-98.0420925,35.41789388,-98.042231,35.391805,1h-2227x,BLTW Com,Oil & Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,3/19/2019,3/20/2019,4/17/2019,7/26/2019,12055,21156,8645.95,29,,3.12E+07,2.85E+07,58.799999
35039225660000,-98.67784138,35.69581861,-98.670536,35.672812,2hx,Wingard 1522,Oil & Gas,Horizontal,Yes,Unit Petroleum,SCOOP-STACK-Cana,Oklahoma,Custer,Anadarko Basin-Anadarko,Cleveland,Undetermined,2/11/2019,2/12/2019,4/13/2019,5/3/2019,10870,19288,7997.1,61,,8620626,7953477.013,
35047251900000,-97.867528,36.174921,-97.868334,36.190046,29-m1nh,Betty,Oil & Gas,Horizontal,Yes,SK Nemaha,SCOOP-STACK-Cana,Oklahoma,Garfield,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,2/18/2019,2/19/2019,3/9/2019,4/5/2019,7343,12079,4499.2,19,,,,
35051245720000,-97.69172278,34.95785805,-97.69172278,34.95785805,1whx,Yellow Sub 0605-35-2,Oil & Gas,Horizontal,Yes,Warwick-Jupiter,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,2/8/2019,2/9/2019,4/9/2019,2/3/2020,12221,20000,7390.05,60,,,,46
35051245790000,-97.87162736,35.03931028,-97.87162736,35.03931028,3-31-6xhs,Kathryn,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer (Goddard),Undetermined,2/25/2019,2/26/2019,4/18/2019,7/8/2019,,13513,,52,,1.24E+07,1.30E+07,
35073264320000,-98.09287861,35.81295527,-98.095375,35.840754,1608 3h-30x,Kenneth Fed,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,3/15/2019,3/16/2019,5/13/2019,2/26/2020,9075,19467,9872.4,59,,,,41.700001
35073264380000,-98.126682,35.869564,-98.126143,35.841441,3hx,CASCADE 14 23-16N-9W,Oil & Gas,Horizontal,Yes,Undetermined,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippi Lime,Undetermined,5/30/2019,5/31/2019,6/26/2019,10/24/2019,9062,19400,9821.1,27,,1.28E+07,2.70E+07,44
35073264390000,-98.126583,35.869597,-98.121483,35.841459,4hx,CASCADE 14 23-16N-9W,Oil & Gas,Horizontal,Yes,Undetermined,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippi Lime,Undetermined,5/30/2019,5/31/2019,7/8/2019,10/25/2019,9098,19376,9764.1,39,,1.27E+07,2.70E+07,44.900002
35073264460000,-97.947247,36.087221,-97.947247,36.087221,2loh-33,"Baughman, John (Brown)",Oil & Gas,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/23/2019,2/24/2019,4/6/2019,4/22/2019,,7700,,42,,8021267,9694439.421,
35073264490000,-98.17979811,35.86929424,-98.175925,35.841277,6hx,Privott 17,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Chester,Undetermined,3/24/2019,3/25/2019,5/27/2019,4/2/2020,9505,19529,9522.8,64,,1.32E+07,2.69E+07,44.5
35073264510000,-98.09053831,35.87098478,-98.090765,35.897897,3hx,NORTHSTAR 7 6-16N-8W,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,5/3/2019,5/4/2019,5/21/2019,8/1/2019,8572,18522,9452.5,18,,,,43.5
35073264640000,-98.15562416,36.05674777,-98.155738,36.069793,1mh,Milk River 18-09-03,Oil & Gas,Horizontal,Yes,Chisholm Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Osage,Undetermined,3/31/2019,4/1/2019,4/18/2019,5/25/2019,8378,13803,5153.75,18,,1.17E+07,4696179.606,
35087222180000,-97.64611638,35.18871972,-97.6447888,35.1613442,6h,Wilson 0817,Oil & Gas,Horizontal,Yes,EOG Resources,SCOOP-STACK-Cana,Oklahoma,McClain,Anadarko Basin-Anadarko,Hunton,Undetermined,3/8/2019,3/9/2019,5/5/2019,6/13/2019,9693,20190,9972.15,58,,1.68E+07,2.53E+07,
35087222190000,-97.6462061,35.1879742,-97.64468363,35.16206903,7h,Wilson 0817,Oil & Gas,Horizontal,Yes,EOG Resources,SCOOP-STACK-Cana,Oklahoma,McClain,Anadarko Basin-Anadarko,Hunton,Undetermined,3/8/2019,3/9/2019,4/18/2019,6/13/2019,9657,19550,9398.35,41,,1.56E+07,2.12E+07,40
35093252020000,-98.73487444,36.21575,-98.740321,36.202487,1-18h,Harley 2014,Oil & Gas,Horizontal,Yes,SandRidge Energy,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/16/2019,2/17/2019,3/6/2019,3/23/2019,8996,13902,4660.7,18,,8417483,8775529.316,
35093252040000,-98.77978944,36.23169444,-98.781694,36.24628,1-3h,Coachman 2015,Oil & Gas,Horizontal,Yes,SandRidge Energy,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Mississippi Lime,Undetermined,4/21/2019,4/22/2019,5/10/2019,5/26/2019,8782,14195,5142.35,19,,9539390,1.00E+07,
35109224610000,-97.63730273,35.68828343,-97.639131,35.660124,10bh,State 1404 16-29,Oil & Gas,Horizontal,Yes,Revolution Resources,SCOOP-STACK-Cana,Oklahoma,Oklahoma,Anadarko Basin-Anadarko,Hunton,Undetermined,2/23/2019,2/24/2019,3/17/2019,3/20/2019,6796,17020,9712.8,22,,,,
35011241910000,-98.58773579,35.78391614,-98.58773579,35.78391614,4mhx,BIG NUGGET 9 4-15N-13W,Oil & Gas,Horizontal,Yes,Paloma Operating,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,3/28/2019,3/29/2019,6/28/2019,11/3/2019,11649,22426,10238.15,92,,,,52
35011241930000,-98.31879176,35.98610554,-98.31879176,35.98610554,1mh,Sean O'brien 18-11-36,Oil & Gas,Horizontal,Yes,Chisholm Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Woodford,Undetermined,4/23/2019,4/24/2019,5/9/2019,6/18/2019,9234,14285,4798.45,16,,,,40
35011241940000,-98.497883,35.579846,-98.497883,35.579846,1-29-32xhm,Donne Fiu,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,4/22/2019,4/23/2019,7/9/2019,10/3/2019,14521,24234,,78,,2.04E+07,1.98E+07,
35017254100000,-97.816953,35.405401,-97.8173,35.405536,2mxh,Tater 27-34-11-6,Oil & Gas,Horizontal,Yes,Roan Resources,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,7/28/2016,7/29/2016,9/18/2019,12/23/2019,9354,19705,9833.45,,,1.93E+07,2.02E+07,45
35017254180000,-97.858137,35.364131,-97.858137,35.364131,3mxh,Northern Dancer 8-17-10-6,Oil & Gas,Horizontal,Yes,Roan Resources,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,6/1/2019,6/2/2019,8/6/2019,1/9/2020,10190,20464,9760.3,66,,,,51
35017254200000,-97.9763934,35.46567277,-97.973454,35.442611,6-7-1mxh,Garth Brooks 1107,Oil & Gas,Horizontal,Yes,Camino Natural Resources,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,4/16/2019,4/17/2019,5/8/2019,5/29/2019,10433,18144,7325.45,22,,2.01E+07,2.09E+07,
35017254230000,-97.88124083,35.6684275,-97.883038,35.696255,1406 2h-18x,WM Wallace,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,6/24/2019,6/25/2019,8/21/2019,10/26/2019,8613,19246,10101.35,58,,,,42.200001
35017254260000,-97.875048,35.668314,-97.87567,35.695898,1406 5h-18x,WM Wallace,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,6/23/2019,6/24/2019,8/2/2019,10/16/2019,8321,18700,9860.05,40,,,,41
35017254270000,-97.874981,35.668314,-97.873169,35.696301,1406 6h-18x,WM Wallace,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,6/25/2019,6/26/2019,8/14/2019,10/16/2019,8545,19238,10158.35,50,,,,39.799999
35017254320000,-97.879277,35.59585,-97.879277,35.59585,3smh-18,Brookie 1306,Oil & Gas,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Mississippian,Undetermined,4/4/2019,4/5/2019,5/6/2019,6/21/2019,8861,14273,5141.4,32,,9753966,1.20E+07,
35039225710000,-98.70477341,35.69729685,-98.70477341,35.69729685,1hx,Saratoga 1720,Oil & Gas,Horizontal,Yes,Unit Petroleum,SCOOP-STACK-Cana,Oklahoma,Custer,Anadarko Basin-Anadarko,Cherokee (Red Fork),Undetermined,4/5/2019,4/6/2019,5/20/2019,7/8/2019,11034,20751,9231.15,45,,1.12E+07,9587322.913,
35049252810000,-97.64960111,34.73879611,-97.646944,34.761022,3-8-5sxh,Bowser 0304,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Springer,Undetermined,6/6/2019,6/7/2019,8/5/2019,10/12/2019,12764,21038,7860.3,60,,1.21E+07,5922315.378,
35051245840000,-97.78335944,34.81321555,-97.78335944,34.81321555,4-13x12h,Dale,Oil & Gas,Horizontal,Yes,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,4/20/2019,4/21/2019,6/11/2019,12/12/2019,14915,25805,,52,,1.87E+07,2.37E+07,
35051245850000,-97.7806369,34.81335588,-97.7806369,34.81335588,5-13x12h,Dale,Oil & Gas,Horizontal,Yes,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,3/16/2019,3/17/2019,5/2/2019,12/2/2019,14902,25734,,47,,1.90E+07,2.38E+07,
35051245870000,-97.67647127,35.02886733,-97.677342,35.058714,4-36-25xhw,Green Acres,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,5/2/2019,5/3/2019,5/26/2019,9/5/2019,11050,21983,10386.35,24,,2.18E+07,2.45E+07,
35051245890000,-97.67123494,35.02886733,-97.671304,35.056555,7-36-25xhw,Green Acres,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,5/19/2019,5/20/2019,6/17/2019,9/15/2019,10865,21707,10299.9,29,,2.19E+07,2.49E+07,
35051245900000,-97.71111,35.8805,-97.71111,35.8805,1h,Mustang O3,Oil & Gas,Horizontal,Yes,EOG Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Undetermined,4/1/2019,4/2/2019,4/13/2019,6/17/2019,10025,15551,5249.7,12,,7792407.84,1.20E+07,
35051245920000,-97.95628333,35.08866583,-97.950935,35.062551,16-21-1wh,Holden 0707,Oil & Gas,Horizontal,Yes,Camino Natural Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,4/28/2019,4/29/2019,8/1/2019,11/7/2019,16129,24493,7945.8,95,,2.47E+07,2.40E+07,55
35073264660000,-98.05949,35.781519,-98.061298,35.812193,1508 2h-4x,Frederick,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,5/18/2019,5/19/2019,6/12/2019,9/15/2019,9047,19820,10234.35,25,,,,
35073264680000,-98.059355,35.781519,-98.056502,35.812178,1508 4h-4x,Frederick,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,5/23/2019,5/24/2019,7/14/2019,9/15/2019,9080,19915,10293.25,52,,,,46
35073264830000,-97.995299,35.811906,-98.00147,35.78374,3h-1x,Franklin Fiu 1508,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/7/2019,10/8/2019,11/26/2019,2/10/2020,8527,18781,9741.3,50,,,,41.700001
35073264850000,-98.008455,35.81189777,-98.006542,35.784509,5h-1x,Franklin Fiu 1508,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/13/2019,10/14/2019,11/26/2019,2/10/2020,8672,19105,9911.35,44,,,,41.599998
35073264900000,-98.07753,35.81308194,-98.072437,35.840825,2h-29x,Michael Fed 1608,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,4/6/2019,4/7/2019,5/27/2019,11/10/2019,8955,19265,9794.5,51,,,,43.900002
35073264990000,-98.12654194,36.07168361,-98.125242,36.058869,1mh,Maggie 18-09-02,Oil & Gas,Horizontal,Yes,Chisholm Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Osage,Undetermined,4/3/2019,4/4/2019,4/17/2019,7/13/2019,8341,13269,4681.6,14,,,,
35073265090000,-98.07560277,35.81168388,-98.076574,35.783673,4h-5x,Bredel Fed 1508,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,6/9/2019,6/10/2019,7/20/2019,9/23/2019,9216,19105,9394.55,41,,,,
35073265170000,-98.0932,35.840571,-98.09421372,35.86807097,1608 2h-18x,Yost,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/18/2019,12/19/2019,1/22/2020,4/2/2020,9079,19552,9949.35,35,,,,48
35073265280000,-98.053622,35.899096,-98.049549,35.870759,6h-4xr,Ken Fed 1608,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Woodford,Undetermined,4/5/2019,4/6/2019,4/20/2019,6/9/2019,,8291,,15,,1.90E+07,2.56E+07,
35083244490000,-97.63729118,35.73051441,-97.638958,35.709148,1bh,The Mountain 1504 33-05,Oil & Gas,Horizontal,Yes,Revolution Resources,SCOOP-STACK-Cana,Oklahoma,Logan,Anadarko Basin-Anadarko,Hunton,Undetermined,5/12/2019,5/13/2019,5/25/2019,6/17/2019,6765,14907,7734.9,13,,,,
35083244500000,-97.63723378,35.73054145,-97.63369,35.707961,2bh,The Mountain 1504 33-04,Oil & Gas,Horizontal,Yes,Revolution Resources,SCOOP-STACK-Cana,Oklahoma,Logan,Anadarko Basin-Anadarko,Hunton,Undetermined,4/27/2019,4/28/2019,5/13/2019,6/19/2019,6739,15445,8270.7,16,,,,
